GraphID;Nodes;Average connectivity;Connectivity variance;Connectivity Standard dev;Edges;Hamiltonian;cost (Iterations);cost (seconds);cost (iterations / nodes);path;Connectivity map
2000;16;12.75;1.25;1.118033989;[[0,4],[9,13],[2,4],[15,5],[6,13],[9,15],[12,9],[11,1],[2,7],[1,4],[14,4],[6,2],[0,3],[1,8],[10,7],[6,12],[10,9],[7,4],[8,13],[2,9],[14,9],[0,5],[1,3],[3,9],[0,12],[9,5],[6,14],[10,5],[11,5],[6,1],[0,1],[4,15],[0,15],[10,14],[6,4],[12,1],[6,5],[1,2],[11,9],[1,5],[11,7],[1,7],[0,13],[0,14],[3,5],[0,2],[2,15],[6,7],[11,3],[10,0],[2,8],[11,4],[7,5],[10,3],[7,13],[13,5],[0,8],[12,2],[1,9],[14,15],[11,2],[12,5],[11,15],[3,8],[11,12],[9,4],[2,13],[0,6],[13,15],[7,14],[10,13],[12,8],[7,8],[10,2],[12,3],[3,13],[12,7],[6,9],[10,4],[6,3],[8,5],[10,8],[3,4],[14,8],[12,4],[7,3],[8,4],[10,1],[8,9],[14,13],[2,3],[10,12],[1,13],[3,15],[11,0],[11,14],[0,7],[6,8],[11,6],[1,15],[2,5],[4,5]];TRUE;20;0.001;1.25;[0, 4, 2, 9, 3, 1, 5, 7, 14, 6, 13, 8, 10, 12, 11, 15, 0];{0:"14",1:"14",2:"14",3:"14",4:"14",5:"14",6:"13",7:"13",8:"13",9:"13",10:"12",11:"12",12:"12",13:"12",14:"10",15:"10"}
2001;16;12.75;1.5625;1.25;[[1,2],[12,9],[4,9],[8,0],[2,3],[14,8],[5,0],[3,9],[0,9],[8,13],[11,3],[2,0],[4,13],[11,0],[1,3],[4,0],[4,7],[4,8],[1,6],[2,12],[11,8],[14,1],[6,10],[15,12],[13,9],[0,10],[2,6],[14,11],[1,13],[14,2],[9,10],[5,15],[2,5],[7,3],[2,8],[4,5],[2,13],[1,10],[14,13],[3,12],[6,15],[14,3],[11,6],[6,9],[5,9],[3,10],[14,0],[6,0],[7,12],[3,13],[1,7],[7,0],[4,14],[5,6],[4,6],[7,15],[8,9],[4,12],[8,3],[11,10],[1,0],[2,7],[12,0],[6,8],[3,0],[14,5],[4,10],[7,9],[8,12],[14,7],[15,9],[1,11],[14,10],[1,15],[11,13],[1,12],[4,2],[6,7],[5,7],[8,10],[2,10],[4,3],[2,9],[11,9],[7,10],[5,11],[6,3],[15,13],[13,0],[5,12],[1,5],[11,15],[5,3],[1,8],[5,10],[7,8],[15,0],[2,11],[4,1],[12,13],[13,10],[6,12]];TRUE;22;0;1.375;[0, 2, 1, 3, 9, 4, 7, 6, 11, 13, 8, 14, 10, 5, 15, 12, 0];{0:"15",1:"14",2:"14",3:"14",4:"13",5:"13",6:"13",7:"13",8:"13",9:"13",10:"13",11:"12",12:"12",13:"12",14:"11",15:"9"}
2002;16;12.75;0.625;0.790569415;[[11,1],[14,12],[1,13],[15,5],[11,9],[5,7],[0,2],[11,13],[11,8],[14,2],[15,2],[1,12],[2,6],[10,3],[0,12],[4,3],[15,9],[5,12],[7,9],[6,7],[4,8],[0,1],[2,12],[3,9],[10,1],[5,9],[11,12],[2,9],[5,6],[12,9],[10,15],[4,7],[0,15],[10,14],[0,4],[5,2],[0,9],[1,9],[7,12],[15,13],[15,3],[4,9],[5,8],[4,15],[14,4],[6,8],[8,9],[6,13],[1,7],[15,12],[10,2],[5,3],[5,13],[11,2],[1,3],[14,5],[4,6],[11,7],[15,1],[10,4],[0,8],[14,13],[3,6],[4,1],[10,11],[2,8],[10,7],[0,7],[4,2],[2,13],[14,6],[2,3],[14,8],[1,6],[10,5],[0,6],[10,6],[11,0],[11,14],[3,7],[0,3],[11,3],[13,8],[13,9],[6,12],[4,13],[5,1],[3,12],[15,7],[3,8],[14,3],[0,14],[0,13],[12,8],[7,8],[1,8],[1,2],[10,0],[11,6],[10,9],[4,5],[7,13]];TRUE;19;0.001;1.1875;[0, 2, 5, 7, 1, 3, 4, 8, 11, 9, 15, 10, 14, 12, 6, 13, 0];{0:"14",1:"14",2:"14",3:"14",4:"13",5:"13",6:"13",7:"13",8:"13",9:"13",10:"12",11:"12",12:"12",13:"12",14:"11",15:"11"}
2003;16;12.75;2.0625;1.436140662;[[15,5],[1,6],[1,8],[0,13],[9,10],[6,15],[11,15],[1,0],[1,4],[12,10],[7,2],[2,0],[3,13],[2,4],[1,7],[7,0],[14,5],[2,13],[12,13],[6,12],[8,14],[6,0],[8,9],[1,12],[1,2],[11,6],[11,5],[2,10],[8,3],[11,0],[9,0],[15,10],[9,13],[2,5],[9,2],[2,15],[3,5],[7,4],[4,10],[12,2],[6,13],[8,10],[6,10],[3,15],[12,0],[3,14],[9,14],[11,2],[14,4],[6,3],[12,14],[8,2],[0,5],[9,5],[13,14],[11,8],[11,10],[10,5],[3,10],[6,2],[13,4],[0,3],[0,4],[12,8],[4,5],[6,9],[12,5],[12,4],[15,4],[6,8],[1,10],[7,15],[9,4],[11,1],[6,7],[7,14],[8,13],[0,15],[11,3],[1,13],[1,14],[7,9],[3,4],[7,10],[12,9],[8,0],[9,3],[1,5],[7,5],[13,5],[2,3],[0,14],[6,5],[0,10],[11,7],[11,4],[7,3],[11,14],[1,9],[1,3],[7,8],[8,4]];TRUE;45;0.001;2.8125;[0, 1, 4, 2, 5, 3, 8, 6, 10, 9, 7, 15, 11, 14, 12, 13, 0];{0:"15",1:"14",2:"14",3:"14",4:"14",5:"14",6:"13",7:"13",8:"13",9:"13",10:"13",11:"12",12:"11",13:"11",14:"11",15:"9"}
2004;16;12.75;2.375;1.541103501;[[7,0],[14,9],[12,8],[5,8],[13,6],[7,15],[4,0],[12,2],[6,2],[15,1],[5,2],[10,12],[6,0],[15,2],[3,12],[7,12],[4,9],[4,2],[13,3],[10,7],[9,2],[7,2],[11,9],[3,2],[5,9],[5,1],[14,11],[10,1],[10,15],[0,1],[14,1],[6,1],[10,0],[5,6],[3,14],[5,13],[11,2],[13,0],[5,10],[3,10],[4,15],[13,1],[7,4],[12,1],[7,11],[3,11],[13,8],[11,1],[8,9],[0,2],[7,1],[1,2],[3,6],[11,12],[8,2],[3,7],[6,9],[4,11],[0,8],[10,2],[14,4],[13,10],[14,2],[14,8],[3,8],[0,12],[6,4],[5,12],[11,8],[15,9],[10,4],[8,1],[3,0],[1,9],[5,15],[13,4],[7,8],[5,7],[15,0],[6,12],[6,8],[4,12],[3,1],[0,9],[6,15],[10,8],[5,4],[13,2],[11,0],[14,6],[4,1],[15,11],[14,0],[7,9],[3,9],[14,7],[5,0],[5,3],[6,10],[3,4],[13,11],[12,9]];TRUE;126;0.001;7.875;[0, 1, 2, 4, 3, 8, 5, 9, 11, 12, 6, 13, 10, 15, 7, 14, 0];{0:"15",1:"15",2:"15",3:"14",4:"14",5:"13",6:"13",7:"13",8:"13",9:"13",10:"12",11:"12",12:"12",13:"10",14:"10",15:"10"}
2005;16;12.75;0.875;0.935414347;[[5,7],[0,9],[0,1],[7,10],[0,12],[13,3],[11,10],[1,5],[13,14],[0,14],[6,9],[13,9],[5,8],[1,8],[13,15],[4,9],[11,2],[7,9],[5,15],[11,12],[4,3],[11,0],[3,9],[5,6],[7,14],[15,7],[15,8],[11,9],[4,13],[5,13],[9,14],[0,6],[1,2],[0,5],[2,5],[12,9],[0,15],[2,13],[12,3],[2,6],[4,10],[3,8],[3,7],[0,4],[4,2],[5,10],[3,10],[0,7],[5,14],[2,12],[4,15],[0,13],[4,1],[1,6],[2,7],[6,8],[1,14],[6,3],[11,7],[6,14],[1,13],[0,2],[1,10],[4,6],[1,9],[12,13],[7,8],[2,9],[2,10],[15,10],[1,12],[6,7],[11,5],[0,8],[12,15],[10,14],[8,9],[8,14],[2,14],[11,4],[11,3],[4,7],[11,1],[11,13],[12,10],[11,14],[5,3],[9,10],[1,3],[2,8],[4,8],[1,7],[0,3],[13,8],[15,6],[8,10],[4,12],[15,3],[6,10],[2,3],[12,6],[12,5]];TRUE;16;0;1;[0, 1, 2, 10, 3, 13, 9, 6, 5, 7, 4, 15, 8, 14, 11, 12, 0];{0:"14",1:"14",2:"14",3:"14",4:"13",5:"13",6:"13",7:"13",8:"13",9:"13",10:"13",11:"12",12:"12",13:"12",14:"11",15:"10"}
2006;16;12.75;0.875;0.935414347;[[8,14],[0,10],[11,9],[2,3],[11,3],[6,9],[10,14],[7,8],[2,9],[5,6],[1,2],[9,4],[10,9],[2,4],[12,9],[5,2],[0,12],[3,4],[5,3],[7,14],[11,15],[2,15],[0,8],[7,4],[0,14],[4,15],[2,12],[3,7],[13,12],[0,4],[8,9],[0,9],[10,3],[11,8],[10,13],[12,15],[6,2],[0,1],[5,15],[14,15],[5,14],[10,5],[1,3],[10,1],[10,7],[6,1],[1,7],[8,4],[0,3],[1,11],[13,9],[13,3],[7,15],[13,14],[14,4],[3,15],[10,6],[10,2],[11,14],[10,4],[13,8],[1,15],[2,8],[6,3],[6,4],[0,11],[12,4],[5,4],[11,2],[6,8],[0,7],[13,6],[3,8],[5,8],[5,9],[3,12],[6,14],[2,7],[1,8],[0,15],[6,15],[6,11],[7,9],[8,12],[13,2],[0,5],[13,11],[3,9],[5,1],[1,9],[0,13],[1,4],[1,14],[6,7],[5,12],[7,12],[1,12],[10,12],[11,7],[13,4],[5,11],[0,2]];TRUE;37;0;2.3125;[0, 4, 2, 3, 1, 6, 9, 11, 14, 8, 12, 5, 15, 7, 10, 13, 0];{0:"14",1:"14",2:"14",3:"14",4:"14",5:"13",6:"13",7:"13",8:"13",9:"13",10:"12",11:"12",12:"12",13:"11",14:"11",15:"11"}
2007;16;12.75;1.4375;1.198957881;[[3,11],[2,10],[9,12],[3,8],[1,12],[10,12],[6,4],[1,9],[1,15],[1,0],[0,14],[3,15],[4,0],[15,13],[9,3],[2,15],[3,14],[1,11],[8,0],[6,11],[10,11],[4,15],[5,13],[7,14],[6,12],[6,2],[3,12],[5,14],[2,7],[8,11],[15,8],[2,14],[1,8],[11,12],[1,5],[0,13],[5,3],[4,8],[1,14],[7,13],[10,8],[9,7],[6,8],[10,0],[15,0],[1,4],[7,11],[1,7],[13,14],[12,14],[3,10],[9,14],[6,14],[15,14],[4,10],[1,6],[6,7],[2,8],[2,13],[12,13],[4,12],[3,7],[10,13],[9,0],[4,11],[9,8],[6,0],[5,11],[6,3],[7,12],[2,0],[9,13],[2,9],[5,8],[1,2],[5,7],[0,11],[1,3],[9,10],[7,8],[1,10],[5,2],[5,15],[4,14],[10,7],[3,4],[5,6],[4,13],[2,4],[11,13],[5,9],[6,13],[6,10],[8,12],[5,0],[5,4],[2,11],[2,3],[0,12],[9,4],[7,0],[3,0]];TRUE;42;0;2.625;[0, 1, 4, 3, 7, 2, 13, 5, 8, 12, 6, 11, 10, 9, 14, 15, 0];{0:"15",1:"14",2:"14",3:"14",4:"14",5:"13",6:"13",7:"13",8:"13",9:"12",10:"12",11:"12",12:"12",13:"12",14:"12",15:"9"}
2008;16;12.875;0.5;0.707106781;[[6,7],[12,14],[0,1],[15,2],[7,14],[3,4],[13,14],[11,1],[10,1],[3,9],[11,12],[8,12],[1,8],[15,14],[11,6],[7,9],[10,4],[11,8],[12,13],[5,8],[7,4],[7,3],[15,7],[5,9],[1,3],[7,12],[8,4],[0,4],[5,14],[12,2],[0,8],[5,7],[11,2],[13,4],[0,7],[0,9],[5,2],[10,8],[11,4],[15,3],[10,6],[12,9],[6,4],[0,6],[7,2],[11,5],[10,5],[6,9],[1,9],[0,12],[8,3],[6,3],[11,13],[10,2],[14,4],[10,9],[9,4],[5,1],[15,12],[6,8],[11,3],[10,3],[8,13],[10,0],[15,0],[2,9],[1,14],[1,6],[9,14],[12,4],[2,14],[2,3],[0,5],[10,11],[15,10],[15,6],[11,14],[2,4],[8,9],[15,1],[15,13],[0,14],[7,8],[5,3],[1,2],[0,2],[1,7],[7,13],[10,12],[8,2],[13,3],[5,13],[11,9],[0,3],[1,4],[0,13],[15,4],[5,6],[1,13],[3,14],[6,2],[5,12],[6,13]];TRUE;20;0;1.25;[0, 1, 3, 4, 12, 2, 5, 6, 7, 14, 11, 8, 13, 15, 10, 9, 0];{0:"14",1:"14",2:"14",3:"14",4:"14",5:"13",6:"13",7:"13",8:"13",9:"13",10:"12",11:"12",12:"12",13:"12",14:"12",15:"11"}
2009;16;12.875;1.5;1.224744871;[[7,4],[8,13],[12,5],[7,9],[6,5],[8,5],[15,2],[3,14],[11,13],[11,12],[1,9],[15,9],[6,8],[1,3],[8,14],[6,10],[6,7],[15,10],[4,5],[4,14],[7,14],[15,8],[1,5],[10,7],[6,9],[4,12],[2,14],[9,5],[0,3],[9,14],[11,2],[15,4],[10,14],[7,5],[10,0],[0,8],[15,7],[10,1],[10,8],[8,12],[0,5],[3,9],[4,9],[7,12],[3,12],[2,9],[2,12],[10,3],[15,0],[10,5],[6,13],[12,13],[1,8],[1,4],[10,13],[3,8],[8,9],[7,13],[10,4],[0,4],[3,13],[6,12],[11,5],[2,3],[15,1],[2,8],[11,8],[2,5],[4,13],[3,7],[2,13],[6,1],[13,9],[3,4],[6,14],[6,2],[11,14],[11,4],[6,4],[13,5],[2,4],[1,11],[5,14],[1,7],[0,13],[1,2],[0,12],[0,7],[0,2],[6,11],[1,14],[0,9],[1,12],[15,3],[11,3],[0,1],[11,7],[0,11],[12,9],[6,0],[3,5],[10,2],[0,14]];TRUE;26;0.001;1.625;[0, 3, 1, 5, 6, 2, 4, 7, 9, 8, 13, 12, 11, 14, 10, 15, 0];{0:"15",1:"14",2:"14",3:"14",4:"14",5:"14",6:"13",7:"13",8:"13",9:"13",10:"12",11:"12",12:"12",13:"12",14:"12",15:"9"}
2010;16;12.875;1.3125;1.145643924;[[6,11],[2,5],[3,6],[14,5],[6,7],[12,5],[3,4],[9,5],[10,0],[7,5],[8,5],[11,1],[3,10],[11,8],[7,1],[13,10],[8,0],[4,0],[6,0],[3,0],[7,10],[13,0],[13,7],[10,1],[2,12],[2,8],[2,13],[2,6],[13,5],[14,1],[14,0],[9,1],[6,1],[2,11],[9,4],[6,12],[14,4],[10,12],[2,14],[2,15],[10,4],[3,7],[14,8],[7,11],[8,1],[3,11],[7,0],[7,15],[14,15],[3,12],[11,12],[3,5],[9,14],[3,9],[13,14],[2,3],[11,4],[10,8],[4,1],[0,5],[13,6],[3,14],[9,15],[4,5],[6,10],[2,9],[7,12],[13,11],[7,4],[15,11],[11,0],[15,0],[6,4],[12,4],[12,1],[6,15],[15,1],[9,7],[6,14],[4,8],[5,1],[2,10],[2,1],[13,4],[15,10],[12,0],[9,11],[7,8],[15,8],[2,4],[6,5],[9,8],[12,8],[10,5],[0,1],[9,12],[2,0],[15,5],[3,1],[9,0],[3,13],[13,1],[3,8]];TRUE;16;0;1;[0, 1, 4, 3, 5, 2, 8, 7, 6, 11, 15, 14, 9, 12, 10, 13, 0];{0:"15",1:"15",2:"14",3:"14",4:"14",5:"14",6:"13",7:"13",8:"13",9:"12",10:"12",11:"12",12:"12",13:"11",14:"11",15:"11"}
2011;16;12.875;1.875;1.369306394;[[3,5],[12,8],[7,4],[2,6],[7,5],[0,8],[0,1],[12,2],[8,1],[12,10],[8,11],[7,2],[7,9],[7,3],[13,3],[2,8],[13,5],[6,10],[4,14],[4,11],[7,1],[2,3],[9,10],[9,6],[0,11],[3,8],[2,0],[13,1],[2,4],[0,9],[7,8],[0,5],[10,11],[14,5],[0,15],[14,6],[3,10],[5,10],[6,1],[11,1],[7,6],[9,1],[3,14],[2,10],[3,6],[9,11],[2,11],[7,12],[4,9],[13,6],[4,10],[12,13],[4,8],[13,15],[14,9],[8,6],[10,1],[2,1],[5,1],[0,6],[15,1],[15,4],[7,11],[3,9],[13,10],[4,1],[0,14],[2,9],[0,4],[2,5],[14,8],[8,9],[8,5],[3,15],[12,0],[13,9],[2,14],[13,4],[9,5],[13,11],[15,6],[12,14],[15,5],[8,10],[13,0],[7,14],[4,5],[0,10],[14,1],[12,15],[12,6],[12,1],[7,15],[5,6],[3,1],[3,4],[6,11],[2,15],[5,11],[3,0],[7,0],[12,4],[3,11]];TRUE;26;0;1.625;[0, 1, 6, 2, 4, 5, 3, 7, 9, 10, 12, 14, 8, 11, 13, 15, 0];{0:"15",1:"15",2:"14",3:"14",4:"14",5:"14",6:"14",7:"13",8:"13",9:"13",10:"12",11:"12",12:"11",13:"11",14:"11",15:"10"}
2012;16;12.875;0.9375;0.968245837;[[5,13],[0,9],[2,7],[9,8],[6,12],[10,12],[7,15],[7,4],[6,1],[2,15],[6,11],[0,10],[11,13],[6,3],[6,2],[2,14],[15,12],[11,15],[0,11],[0,14],[8,4],[1,13],[9,3],[7,8],[14,10],[2,13],[10,4],[2,4],[9,5],[2,8],[2,12],[6,8],[1,12],[0,5],[4,5],[1,7],[11,8],[7,5],[2,9],[6,9],[0,8],[0,13],[2,10],[14,5],[14,7],[4,15],[10,5],[4,13],[6,15],[11,3],[10,3],[8,13],[2,5],[3,4],[0,3],[0,12],[9,13],[2,11],[9,4],[0,7],[8,15],[8,5],[1,4],[3,15],[6,14],[3,5],[1,3],[10,8],[14,13],[10,13],[11,12],[7,3],[1,0],[14,4],[3,12],[3,13],[8,12],[6,13],[10,7],[4,12],[6,5],[6,0],[1,10],[0,4],[2,0],[14,3],[1,8],[6,4],[1,15],[1,11],[1,14],[9,10],[7,11],[7,12],[14,11],[5,12],[1,9],[0,15],[1,5],[9,11],[9,7],[15,5],[2,3]];TRUE;39;0;2.4375;[0, 5, 4, 2, 11, 1, 3, 6, 8, 7, 14, 13, 9, 10, 12, 15, 0];{0:"15",1:"14",2:"14",3:"14",4:"14",5:"14",6:"13",7:"13",8:"13",9:"12",10:"12",11:"12",12:"12",13:"12",14:"11",15:"11"}
2013;16;12.875;0.6875;0.829156198;[[8,13],[8,3],[0,9],[14,10],[1,2],[7,9],[9,4],[1,7],[0,13],[6,7],[1,12],[8,11],[6,12],[3,9],[5,11],[11,10],[1,9],[5,10],[15,3],[7,12],[3,4],[6,4],[0,5],[5,4],[8,10],[0,12],[4,10],[6,3],[0,14],[2,13],[14,2],[0,1],[6,10],[8,9],[14,13],[2,11],[5,1],[2,8],[2,15],[15,4],[10,12],[2,4],[6,8],[7,3],[14,4],[15,8],[6,1],[14,8],[11,13],[14,9],[6,15],[14,3],[5,13],[9,12],[5,3],[1,10],[0,11],[9,10],[15,13],[3,10],[0,3],[5,9],[1,11],[3,12],[7,13],[7,11],[0,2],[2,9],[0,10],[8,4],[2,12],[4,11],[3,11],[6,13],[5,2],[14,12],[1,13],[15,9],[11,12],[6,2],[15,10],[0,8],[7,4],[5,12],[5,7],[2,3],[7,8],[9,13],[1,3],[0,7],[1,4],[0,4],[14,1],[5,6],[0,6],[7,10],[1,15],[15,11],[7,2],[14,6],[4,13],[5,15],[8,12]];TRUE;44;0;2.75;[0, 1, 2, 8, 3, 4, 5, 10, 6, 13, 9, 15, 11, 7, 12, 14, 0];{0:"14",1:"14",2:"14",3:"14",4:"14",5:"13",6:"13",7:"13",8:"13",9:"13",10:"13",11:"12",12:"12",13:"12",14:"11",15:"11"}
2014;16;12.875;0.6875;0.829156198;[[9,1],[2,8],[5,3],[3,0],[1,10],[3,4],[5,0],[15,5],[15,10],[5,6],[14,4],[9,6],[15,2],[3,7],[13,4],[13,0],[10,12],[12,13],[5,2],[3,6],[1,7],[10,0],[1,3],[2,4],[11,3],[12,6],[10,4],[12,14],[11,4],[15,13],[9,14],[11,7],[1,13],[7,8],[13,14],[11,5],[9,12],[11,8],[15,0],[12,2],[2,3],[9,0],[11,14],[2,0],[7,0],[11,13],[12,8],[14,8],[10,11],[12,0],[10,8],[10,5],[5,13],[11,2],[1,6],[6,4],[12,5],[5,4],[6,7],[1,11],[6,8],[1,4],[0,8],[12,3],[6,0],[11,0],[9,8],[13,2],[1,12],[8,4],[10,2],[2,7],[9,7],[7,4],[2,14],[1,2],[3,14],[2,6],[15,3],[1,0],[9,13],[15,4],[13,3],[5,7],[1,8],[12,7],[9,11],[14,7],[5,8],[10,3],[15,9],[9,3],[0,4],[9,4],[15,7],[14,0],[13,6],[1,5],[15,8],[10,14],[1,14],[15,6],[10,6]];TRUE;29;0;1.8125;[0, 3, 4, 2, 8, 1, 9, 6, 5, 11, 14, 13, 12, 10, 15, 7, 0];{0:"15",1:"14",2:"14",3:"14",4:"14",5:"13",6:"13",7:"13",8:"13",9:"12",10:"12",11:"12",12:"12",13:"12",14:"12",15:"11"}
2015;16;12.875;0.8125;0.901387819;[[14,15],[9,14],[11,4],[0,12],[4,15],[11,12],[0,14],[5,8],[8,13],[5,11],[3,13],[7,4],[0,1],[2,8],[3,10],[6,12],[0,15],[8,14],[7,3],[2,12],[5,6],[1,8],[11,10],[1,3],[8,4],[6,2],[6,4],[1,10],[2,3],[1,12],[5,12],[0,6],[3,15],[5,9],[0,7],[3,9],[1,15],[12,13],[0,5],[11,9],[12,4],[1,9],[5,3],[7,10],[6,10],[11,15],[0,11],[2,7],[4,9],[4,10],[13,14],[5,4],[1,4],[3,8],[13,4],[3,14],[2,9],[11,2],[10,15],[2,4],[0,8],[0,2],[5,15],[5,2],[11,3],[6,9],[14,10],[1,13],[12,7],[7,8],[8,10],[2,10],[0,13],[0,3],[11,7],[6,8],[11,8],[13,9],[7,9],[3,4],[1,6],[2,13],[5,1],[9,10],[1,7],[6,7],[9,15],[12,8],[7,15],[5,14],[5,13],[11,6],[12,14],[1,2],[13,10],[7,13],[0,9],[1,14],[6,14],[12,10],[6,3],[0,4],[2,14]];TRUE;36;0.001;2.25;[0, 1, 3, 10, 4, 5, 2, 7, 12, 14, 9, 13, 8, 6, 11, 15, 0];{0:"14",1:"14",2:"14",3:"14",4:"14",5:"13",6:"13",7:"13",8:"13",9:"13",10:"13",11:"12",12:"12",13:"12",14:"12",15:"10"}
2016;16;12.875;1.625;1.274754878;[[4,5],[3,15],[8,5],[5,12],[8,0],[5,0],[14,12],[2,15],[2,14],[2,1],[0,15],[7,9],[3,9],[4,10],[11,15],[2,3],[14,9],[7,4],[7,11],[3,0],[8,15],[3,1],[14,1],[2,9],[6,1],[0,1],[2,4],[2,5],[3,10],[9,0],[4,11],[5,15],[8,13],[5,14],[2,11],[2,12],[14,0],[0,11],[8,14],[6,3],[8,4],[7,10],[7,12],[3,13],[8,3],[7,0],[3,11],[13,0],[6,7],[3,4],[0,10],[8,12],[7,3],[7,5],[2,10],[6,13],[8,1],[6,10],[7,14],[7,13],[4,13],[10,15],[1,11],[9,1],[8,11],[4,0],[4,12],[3,12],[5,9],[11,12],[5,10],[1,12],[6,9],[13,15],[6,11],[10,1],[8,10],[7,1],[6,4],[14,10],[13,9],[8,9],[3,5],[10,12],[4,9],[2,7],[1,15],[13,1],[2,0],[2,6],[6,8],[9,11],[2,13],[0,12],[5,11],[13,14],[4,1],[6,15],[4,14],[6,5],[9,12],[6,0],[5,1]];TRUE;16;0.001;1;[0, 1, 2, 3, 8, 5, 4, 7, 9, 6, 10, 15, 11, 12, 14, 13, 0];{0:"15",1:"15",2:"14",3:"14",4:"14",5:"14",6:"13",7:"13",8:"13",9:"13",10:"12",11:"12",12:"12",13:"11",14:"11",15:"10"}
2017;16;12.875;1.125;1.060660172;[[1,5],[7,8],[3,8],[7,14],[7,3],[14,0],[11,4],[11,9],[13,12],[7,0],[4,14],[7,12],[13,2],[6,8],[3,0],[2,3],[1,11],[3,15],[1,12],[6,12],[4,0],[6,9],[6,2],[1,7],[10,3],[10,4],[6,4],[10,0],[13,7],[11,14],[2,15],[3,5],[6,14],[6,0],[10,12],[6,11],[9,0],[9,14],[1,4],[1,8],[12,0],[1,13],[7,9],[8,12],[12,9],[8,14],[2,14],[11,7],[6,7],[1,3],[10,15],[4,15],[0,15],[10,7],[3,9],[13,0],[13,8],[6,13],[13,14],[8,0],[6,5],[7,4],[11,2],[12,15],[4,9],[10,11],[5,0],[6,3],[3,4],[8,15],[5,9],[8,4],[1,10],[5,15],[1,9],[1,6],[12,5],[10,2],[7,5],[2,9],[13,3],[14,15],[13,4],[2,4],[10,14],[2,0],[1,2],[4,5],[1,15],[11,3],[8,5],[13,5],[2,12],[11,5],[10,5],[11,0],[9,15],[2,8],[1,0],[10,9],[11,8],[3,12],[2,5]];TRUE;20;0.001;1.25;[0, 3, 2, 4, 1, 5, 7, 14, 6, 12, 10, 15, 9, 11, 8, 13, 0];{0:"15",1:"14",2:"14",3:"14",4:"14",5:"14",6:"13",7:"13",8:"13",9:"13",10:"12",11:"12",12:"12",13:"11",14:"11",15:"11"}
2018;16;12.875;2.125;1.457737974;[[6,3],[4,9],[4,14],[9,14],[5,4],[5,12],[12,10],[0,1],[2,4],[5,6],[7,12],[4,13],[5,10],[3,4],[8,1],[0,12],[13,14],[5,0],[7,1],[5,8],[6,9],[6,13],[7,10],[11,7],[13,1],[5,3],[7,8],[3,9],[2,1],[8,0],[15,9],[2,3],[5,9],[2,0],[11,14],[0,10],[7,4],[3,12],[15,8],[9,1],[11,10],[2,14],[8,12],[8,10],[8,9],[2,7],[5,1],[10,14],[11,12],[6,1],[4,12],[1,10],[11,1],[6,14],[2,6],[11,0],[12,13],[2,8],[3,14],[8,4],[5,13],[15,0],[4,10],[1,14],[11,9],[4,1],[6,10],[8,14],[6,8],[5,15],[6,7],[7,0],[12,1],[3,10],[11,13],[9,13],[6,4],[2,9],[0,13],[15,3],[3,1],[3,13],[2,13],[6,0],[15,12],[2,11],[5,7],[5,2],[0,4],[2,10],[2,12],[0,14],[3,0],[15,1],[3,7],[7,14],[0,9],[11,8],[11,4],[7,9],[15,6],[11,3],[13,10]];TRUE;28;0;1.75;[0, 1, 2, 4, 3, 6, 8, 5, 12, 11, 14, 13, 10, 7, 9, 15, 0];{0:"15",1:"15",2:"14",3:"14",4:"14",5:"13",6:"13",7:"13",8:"13",9:"13",10:"13",11:"12",12:"12",13:"12",14:"12",15:"8"}
2019;16;12.875;0.9375;0.968245837;[[13,10],[4,12],[8,1],[3,4],[3,6],[11,8],[5,8],[4,14],[3,0],[3,5],[2,9],[11,0],[3,1],[3,11],[7,0],[6,10],[13,1],[7,8],[3,13],[9,0],[5,0],[11,9],[9,10],[2,6],[5,12],[11,7],[14,15],[11,6],[15,1],[3,9],[2,10],[2,7],[7,9],[13,0],[8,13],[6,8],[7,1],[4,0],[12,9],[6,12],[2,0],[14,10],[2,1],[6,7],[5,13],[5,10],[15,8],[2,14],[6,15],[4,1],[8,9],[5,7],[2,8],[3,10],[6,9],[12,10],[4,2],[4,13],[4,15],[11,12],[3,15],[3,2],[4,6],[12,13],[4,8],[15,13],[5,9],[0,10],[7,12],[3,14],[14,6],[5,15],[8,10],[7,10],[4,11],[11,13],[4,5],[5,1],[14,9],[12,0],[11,10],[14,1],[12,1],[14,7],[0,1],[11,1],[5,2],[6,0],[2,15],[2,13],[1,10],[8,0],[15,9],[15,0],[5,14],[12,8],[4,7],[6,1],[9,1],[7,13],[14,0],[3,12],[2,11]];TRUE;27;0.001;1.6875;[0, 1, 2, 9, 10, 13, 4, 6, 3, 5, 8, 11, 12, 7, 14, 15, 0];{0:"15",1:"15",2:"14",3:"13",4:"13",5:"13",6:"13",7:"13",8:"13",9:"13",10:"13",11:"12",12:"12",13:"12",14:"11",15:"11"}
